studio,bom_domestic_gross,bom_foreign_gross,title_clean,release_date_x,tn_production_budget,profit,roi,runtime_minutes,genres,averagerating,numvotes,genre_ids,original_language,popularity,vote_average,vote_count,release_year,roi_abs,bom_worldwide_gross
Par.,59700000.0,119700000.0,The Dictator,2012-05-16,65000000.0,115148897.0,1.7715214923076923,83.0,['Comedy'],6.4,250976,[35],En,12.592,6.0,3042.0,2012,1.7715214923076923,179400000.0
Tris,66500000.0,110000000.0,Looper,2012-09-28,30000000.0,140466405.0,4.6822135,113.0,"['Action', 'Crime', 'Drama']",7.4,500595,"[28, 53, 878]",En,16.779,6.8,6723.0,2012,4.6822135,176500000.0
Wb,113700000.0,53500000.0,Magic Mike,2012-06-29,7000000.0,163549753.0,23.364250428571427,110.0,"['Comedy', 'Drama']",6.1,123955,"[18, 35]",En,13.7,6.1,1850.0,2012,23.364250428571427,167200000.0
Par.,93800000.0,68000000.0,Flight,2012-11-02,31000000.0,129558438.0,4.179304451612904,138.0,"['Drama', 'Thriller']",7.3,303009,[18],En,11.692,6.7,3582.0,2012,4.179304451612904,161800000.0
Fox,54800000.0,101700000.0,This Means War,2012-02-17,65000000.0,91974557.0,1.4149931846153847,103.0,"['Action', 'Comedy', 'Romance']",6.3,167438,"[28, 35, 10749]",En,12.017,6.0,2096.0,2012,1.4149931846153847,156500000.0
Par.,53900000.0,88900000.0,Paranormal Activity 4,2012-10-19,5000000.0,137817992.0,27.5635984,88.0,"['Horror', 'Mystery', 'Thriller']",4.6,58408,[27],En,8.965,5.4,1026.0,2012,27.5635984,142800000.0
Lg/S,35100000.0,105400000.0,Step Up Revolution,2012-07-27,33000000.0,132552290.0,4.0167360606060605,99.0,"['Drama', 'Music', 'Romance']",6.5,51295,"[10402, 18, 10749]",En,10.925,6.8,1252.0,2012,4.0167360606060605,140500000.0
Foxs,46400000.0,90400000.0,The Best Exotic Marigold Hotel,2012-05-04,10000000.0,124639780.0,12.463978,124.0,"['Comedy', 'Drama', 'Romance']",7.3,85811,"[18, 35]",En,8.665,6.9,756.0,2012,12.463978,136800000.0
Sony,95700000.0,37100000.0,Zero Dark Thirty,2012-12-19,52500000.0,82112435.0,1.564046380952381,157.0,"['Drama', 'Thriller']",7.4,251072,"[53, 18, 36]",En,14.239,6.9,2553.0,2012,1.564046380952381,132800000.0
Sony,51800000.0,80800000.0,Ghost Rider: Spirit Of Vengeance,2012-02-17,57000000.0,92217355.0,1.6178483333333333,96.0,"['Action', 'Fantasy', 'Thriller']",4.3,103608,"[28, 14, 53]",En,18.678,4.8,2039.0,2012,1.6178483333333333,132600000.0
Wb,27100000.0,103400000.0,Cloud Atlas,2012-10-26,102000000.0,28673154.0,0.28110935294117645,172.0,"['Action', 'Drama', 'Mystery']",7.4,326473,"[18, 878]",En,14.681,6.8,4505.0,2012,0.28110935294117645,130500000.0
Cbs,54300000.0,73400000.0,The Woman In Black,2012-02-03,15000000.0,113955898.0,7.597059866666667,95.0,"['Drama', 'Fantasy', 'Horror']",6.4,165357,"[18, 27, 53]",En,12.781,6.1,2122.0,2012,7.597059866666667,127700000.0
Sony,31100000.0,92000000.0,The Pirates! Band Of Misfits,2012-04-27,55000000.0,81143605.0,1.4753382727272728,88.0,"['Adventure', 'Animation', 'Comedy']",6.7,41958,,,,,,2012,1.4753382727272728,123100000.0
Fox,77300000.0,42500000.0,Parental Guidance,2012-12-25,25000000.0,95832383.0,3.83329532,105.0,"['Comedy', 'Family']",6.1,23711,[35],En,10.124,5.8,276.0,2012,3.83329532,119800000.0
Fox,37500000.0,79000000.0,Abraham Lincoln: Vampire Hunter,2012-06-22,67500000.0,69989730.0,1.0368848888888889,105.0,"['Action', 'Fantasy', 'Horror']",5.9,142853,"[28, 14, 27]",En,12.498,5.6,2009.0,2012,1.0368848888888889,116500000.0
Uni.,65000000.0,50300000.0,Pitch Perfect,2012-09-28,17000000.0,99044347.0,5.826138058823529,112.0,"['Comedy', 'Music', 'Romance']",7.2,256565,"[35, 10402, 10749]",En,13.886,7.3,4233.0,2012,5.826138058823529,115300000.0
Sony,63500000.0,50700000.0,Hope Springs,2012-08-08,30000000.0,103085295.0,3.4361765,100.0,"['Comedy', 'Drama', 'Romance']",6.3,38667,"[18, 35, 10749]",En,8.313,6.1,429.0,2012,3.4361765,114200000.0
Focus,56000000.0,51100000.0,Paranorman,2012-08-17,60000000.0,48119662.0,0.8019943666666667,92.0,"['Adventure', 'Animation', 'Comedy']",7.0,87250,"[10751, 16, 12, 35]",En,13.32,6.8,1358.0,2012,0.8019943666666667,107100000.0
Wb,86900000.0,18000000.0,The Campaign,2012-08-10,95000000.0,9907746.0,0.10429206315789474,85.0,['Comedy'],6.1,118678,[35],En,10.266,5.7,982.0,2012,0.10429206315789474,104900000.0
Wb,54700000.0,48000000.0,Project X,2012-03-02,12000000.0,91028188.0,7.585682333333334,88.0,['Comedy'],6.7,177782,"[35, 80]",En,9.715,6.4,2968.0,2012,7.585682333333334,102700000.0
Wb,54700000.0,48000000.0,Project X,2012-03-02,12000000.0,91028188.0,7.585682333333334,88.0,['Comedy'],6.7,177782,[99],En,1.39,5.6,7.0,2012,7.585682333333334,102700000.0
Par.,53300000.0,48500000.0,The Devil Inside,2012-01-06,1000000.0,100759490.0,100.75949,83.0,['Horror'],4.2,33522,"[53, 27]",En,7.403,4.7,441.0,2012,100.75949,101800000.0
Wb,60500000.0,38900000.0,The Lucky One,2012-04-20,25000000.0,71633833.0,2.86535332,101.0,"['Drama', 'Romance']",6.5,94359,"[18, 10749]",En,13.14,6.9,2012.0,2012,2.86535332,99400000.0
Uni.,66500000.0,29700000.0,Contraband,2012-01-13,25000000.0,73406855.0,2.9362742,109.0,"['Action', 'Crime', 'Drama']",6.5,111709,"[53, 28, 18, 80]",En,12.357,6.2,1114.0,2012,2.9362742,96200000.0
Sgem,91500000.0,4500000.0,Think Like A Man,2012-04-20,12000000.0,101373764.0,8.447813666666667,122.0,"['Comedy', 'Romance']",6.6,41043,"[35, 10749]",En,5.905,6.9,438.0,2012,8.447813666666667,96000000.0
Uni.,67500000.0,20500000.0,This Is 40,2012-12-21,35000000.0,55221182.0,1.577748057142857,134.0,"['Comedy', 'Romance']",6.2,118862,[35],En,8.132,5.7,1296.0,2012,1.577748057142857,88000000.0
Lgf,49100000.0,36300000.0,The Possession,2012-08-31,14000000.0,68925064.0,4.9232188571428575,92.0,"['Horror', 'Mystery', 'Thriller']",5.9,53649,"[27, 53]",En,8.978,5.9,918.0,2012,4.9232188571428575,85400000.0
Lgf,41200000.0,43200000.0,What To Expect When You'Re Expecting,2012-05-18,37500000.0,50973016.0,1.3592804266666667,110.0,"['Comedy', 'Drama', 'Romance']",5.7,65890,"[10749, 35, 18]",En,12.27,5.9,1130.0,2012,1.3592804266666667,84400000.0
Bv,35300000.0,46200000.0,Frankenweenie,2012-10-05,39000000.0,42150788.0,1.080789435897436,87.0,"['Animation', 'Comedy', 'Family']",7.0,89489,"[16, 35, 10751]",En,14.627,6.8,1685.0,2012,1.080789435897436,81500000.0
Rela.,70000000.0,11300000.0,Act Of Valor,2012-02-24,12000000.0,70497035.0,5.874752916666667,110.0,"['Action', 'Adventure', 'Drama']",6.5,63787,"[28, 53, 10752]",En,12.197,6.3,583.0,2012,5.874752916666667,81300000.0
Lg/S,48100000.0,29600000.0,Sinister,2012-10-12,3000000.0,84727807.0,28.242602333333334,110.0,"['Horror', 'Mystery', 'Thriller']",6.8,198345,"[9648, 27]",En,0.6,3.8,8.0,2012,28.242602333333334,77700000.0
Lg/S,48100000.0,29600000.0,Sinister,2012-10-12,3000000.0,84727807.0,28.242602333333334,110.0,"['Horror', 'Mystery', 'Thriller']",6.8,198345,"[27, 53, 9648]",En,13.117,6.8,2935.0,2012,28.242602333333334,77700000.0
Orf,51600000.0,25700000.0,The Grey,2012-01-27,25000000.0,56249176.0,2.24996704,117.0,"['Action', 'Adventure', 'Drama']",6.8,228798,"[18, 53, 28, 12]",En,12.942,6.5,2280.0,2012,2.24996704,77300000.0
Orf,51600000.0,25700000.0,The Grey,2012-01-27,25000000.0,56249176.0,2.24996704,117.0,"['Action', 'Adventure', 'Drama']",6.8,228798,"[18, 53, 28, 12]",En,12.942,6.5,2280.0,2012,2.24996704,77300000.0
Fox,49000000.0,28100000.0,Diary Of A Wimpy Kid: Dog Days,2012-08-03,22000000.0,55229695.0,2.510440681818182,94.0,"['Comedy', 'Family']",6.3,19571,"[35, 10751]",En,11.36,6.2,440.0,2012,2.510440681818182,77100000.0
Spc,16700000.0,56600000.0,To Rome With Love,2012-06-22,21500000.0,52826015.0,2.457023953488372,112.0,"['Comedy', 'Music', 'Romance']",6.3,79381,"[10749, 35, 18]",En,9.563,5.7,1097.0,2012,2.457023953488372,73300000.0
Sony,45300000.0,27800000.0,Here Comes The Boom,2012-10-12,42000000.0,31239258.0,0.7437918571428571,105.0,"['Action', 'Comedy', 'Sport']",6.4,81761,"[28, 35]",En,10.265,6.0,812.0,2012,0.7437918571428571,73100000.0
Focus,12800000.0,56100000.0,Anna Karenina,2012-11-16,49000000.0,22004627.0,0.44907402040816324,129.0,"['Drama', 'Romance']",6.6,84668,"[18, 10749]",En,9.987,6.7,1265.0,2012,0.44907402040816324,68900000.0
Fox,35400000.0,32900000.0,The Watch,2012-07-27,55000000.0,12130045.0,0.22054627272727273,102.0,"['Action', 'Comedy', 'Horror']",5.7,115757,"[28, 35, 878]",En,10.228,5.4,1356.0,2012,0.22054627272727273,68300000.0
Focus,45500000.0,22800000.0,Moonrise Kingdom,2012-05-25,16000000.0,52848446.0,3.303027875,94.0,"['Adventure', 'Comedy', 'Drama']",7.8,291750,"[35, 18, 10749]",En,14.086,7.7,3023.0,2012,3.303027875,68300000.0
Lgf,42100000.0,24400000.0,The Cabin In The Woods,2012-04-13,30000000.0,40689968.0,1.3563322666666666,95.0,['Horror'],7.0,338445,"[27, 35, 53]",En,15.336,6.5,4185.0,2012,1.3563322666666666,66500000.0
Lgf,42100000.0,24400000.0,The Cabin In The Woods,2012-04-13,30000000.0,40689968.0,1.3563322666666666,95.0,['Horror'],7.0,338445,"[27, 35, 53]",En,15.336,6.5,4185.0,2012,1.3563322666666666,66500000.0
Wb (Nl),38500000.0,20900000.0,Rock Of Ages,2012-06-15,70000000.0,-8968068.0,-0.12811525714285715,123.0,"['Comedy', 'Drama', 'Musical']",5.9,69910,"[35, 18, 10402, 10749]",En,11.369,6.1,686.0,2012,0.12811525714285715,59400000.0
Sony,36900000.0,20800000.0,That'S My Boy,2012-06-15,57500000.0,585235.0,0.010178,116.0,['Comedy'],5.6,83009,[35],En,12.817,5.5,831.0,2012,0.010178,57700000.0
Bv,51900000.0,4200000.0,The Odd Life Of Timothy Green,2012-08-15,40000000.0,15249159.0,0.381228975,105.0,"['Comedy', 'Drama', 'Family']",6.6,42770,"[14, 18, 35, 10751]",En,9.216,6.7,605.0,2012,0.381228975,56100000.0
Fox,44300000.0,10500000.0,The Three Stooges,2012-04-13,30000000.0,24052249.0,0.8017416333333334,92.0,"['Comedy', 'Family']",5.1,28570,[35],En,9.358,5.1,215.0,2012,0.8017416333333334,54800000.0
Uni.,28800000.0,25100000.0,The Five-Year Engagement,2012-04-27,30000000.0,31623819.0,1.0541273,124.0,"['Comedy', 'Romance']",6.2,88469,"[10749, 35]",En,10.729,5.8,742.0,2012,1.0541273,53900000.0
Wein.,37400000.0,16300000.0,Lawless,2012-08-29,26000000.0,28393687.0,1.0920648846153846,116.0,"['Crime', 'Drama']",7.3,214055,"[80, 18]",En,12.147,7.0,1660.0,2012,1.0920648846153846,53700000.0
Fox,49900000.0,489000.0,Red Tails,2012-01-20,58000000.0,-7634502.0,-0.1316293448275862,125.0,"['Action', 'Adventure', 'Drama']",5.9,31815,"[18, 28, 12, 36, 10752]",En,10.247,6.0,256.0,2012,0.1316293448275862,50389000.0
Wb,35800000.0,13200000.0,Trouble With The Curve,2012-09-21,60000000.0,-12181087.0,-0.20301811666666666,111.0,"['Drama', 'Sport']",6.8,56129,"[18, 10749]",En,8.548,6.7,613.0,2012,0.20301811666666666,49000000.0
Orf,41000000.0,7100000.0,End Of Watch,2012-09-21,15000000.0,42586606.0,2.8391070666666667,109.0,"['Action', 'Crime', 'Drama']",7.6,211308,"[80, 18, 53]",En,13.152,7.3,1770.0,2012,2.8391070666666667,48100000.0
Lg/S,18600000.0,27600000.0,Man On A Ledge,2012-01-27,42000000.0,7621440.0,0.18146285714285715,102.0,"['Action', 'Adventure', 'Crime']",6.6,137507,"[28, 53, 80]",En,11.263,6.3,1460.0,2012,0.18146285714285715,46200000.0
Rela.,31600000.0,12700000.0,House At The End Of The Street,2012-09-21,6900000.0,37203982.0,5.391881449275362,101.0,"['Drama', 'Horror', 'Thriller']",5.6,66303,"[27, 53]",En,8.72,5.8,1033.0,2012,5.391881449275362,44300000.0
Par.,37100000.0,4700000.0,The Guilt Trip,2012-12-19,40000000.0,1294674.0,0.03236685,95.0,"['Comedy', 'Drama']",5.8,33702,[35],En,8.939,5.4,403.0,2012,0.03236685,41800000.0
Wein.,15000000.0,22900000.0,Killing Them Softly,2012-11-30,15000000.0,24238443.0,1.6158962,97.0,"['Crime', 'Thriller']",6.2,124086,"[80, 53]",En,11.298,6.0,1105.0,2012,1.6158962,37900000.0
Wb,18100000.0,19000000.0,Chernobyl Diaries,2012-05-25,1000000.0,41411721.0,41.411721,86.0,"['Horror', 'Mystery', 'Thriller']",5.0,60304,"[27, 53]",En,14.658,5.0,842.0,2012,41.411721,37100000.0
Lgf,26400000.0,10500000.0,One For The Money,2012-01-27,42000000.0,-5802779.0,-0.13816140476190475,91.0,"['Action', 'Comedy', 'Crime']",5.3,38473,"[28, 35, 80]",En,8.62,5.5,615.0,2012,0.13816140476190475,36900000.0
Lgf,13400000.0,22200000.0,Dredd,2012-09-21,45000000.0,-3532394.0,-0.07849764444444444,95.0,"['Action', 'Crime', 'Sci-Fi']",7.1,234616,"[28, 878]",En,13.223,6.7,2788.0,2012,0.07849764444444444,35600000.0
Ratt.,7900000.0,27600000.0,Arbitrage,2012-09-14,12000000.0,23830713.0,1.98589275,107.0,"['Drama', 'Thriller']",6.6,46774,"[18, 53]",En,12.14,6.2,459.0,2012,1.98589275,35500000.0
Lg/S,25900000.0,8700000.0,Alex Cross,2012-10-19,35000000.0,426759.0,0.012193114285714285,101.0,"['Action', 'Crime', 'Mystery']",5.1,30951,"[28, 53, 80, 9648]",En,9.962,5.1,424.0,2012,0.012193114285714285,34600000.0
Par.,12500000.0,21600000.0,Cirque Du Soleil: Worlds Away,2012-12-21,25000000.0,3012862.0,0.12051448,91.0,['Fantasy'],6.8,7643,"[14, 10751, 10402, 18]",En,6.538,6.8,82.0,2012,0.12051448,34100000.0
Lg/S,17700000.0,15600000.0,The Perks Of Being A Wallflower,2012-09-21,13000000.0,20069303.0,1.5437925384615385,103.0,['Drama'],8.0,422671,[18],En,15.148,7.8,5938.0,2012,1.5437925384615385,33300000.0
Rela.,18900000.0,14400000.0,Haywire,2012-01-20,23000000.0,13374700.0,0.5815086956521739,93.0,"['Action', 'Drama', 'Thriller']",5.8,78681,"[28, 53, 9648]",En,10.015,5.6,747.0,2012,0.5815086956521739,33300000.0
Par.,25300000.0,7400000.0,Katy Perry: Part Of Me,2012-07-05,12000000.0,20700439.0,1.7250365833333334,93.0,"['Documentary', 'Music']",5.9,13034,"[99, 10402]",En,7.139,6.8,147.0,2012,1.7250365833333334,32700000.0
Fd,14300000.0,17900000.0,Lockout,2012-04-13,20000000.0,13943049.0,0.69715245,95.0,"['Action', 'Sci-Fi', 'Thriller']",6.1,89554,"[28, 53, 878]",En,11.273,5.9,1004.0,2012,0.69715245,32200000.0
Wb,30900000.0,226000.0,Joyful Noise,2012-01-13,27500000.0,3657914.0,0.13301505454545454,118.0,"['Comedy', 'Drama', 'Music']",5.8,7575,"[35, 10402]",En,6.787,6.4,70.0,2012,0.13301505454545454,31126000.0
Sony,20300000.0,10800000.0,Premium Rush,2012-08-24,35000000.0,-3606799.0,-0.1030514,91.0,"['Action', 'Crime', 'Thriller']",6.5,105279,"[80, 28, 53]",En,12.484,6.2,1244.0,2012,0.1030514,31100000.0
Rela.,16000000.0,13600000.0,The Raven,2012-04-27,26000000.0,4601801.0,0.17699234615384615,110.0,"['Crime', 'Mystery', 'Thriller']",6.4,79578,"[27, 28, 53, 878]",En,0.6,5.9,5.0,2012,0.17699234615384615,29600000.0
Rela.,16000000.0,13600000.0,The Raven,2012-04-27,26000000.0,4601801.0,0.17699234615384615,110.0,"['Crime', 'Mystery', 'Thriller']",6.4,79578,"[80, 53, 9648]",En,8.635,6.3,681.0,2012,0.17699234615384615,29600000.0
Wein.,16399999.0,11900000.0,The Master,2012-09-14,37500000.0,13147416.0,0.35059776,138.0,['Drama'],7.1,131365,[18],En,12.829,7.1,1323.0,2012,0.35059776,28299999.0
Wein.,16399999.0,11900000.0,The Master,2012-09-14,37500000.0,13147416.0,0.35059776,138.0,['Drama'],7.1,131365,"[36, 28]",Zh,0.6,4.0,1.0,2012,0.35059776,28299999.0
Uni.,20200000.0,4600000.0,Big Miracle,2012-02-03,40000000.0,-14731320.0,-0.368283,107.0,"['Biography', 'Drama', 'Family']",6.5,17585,"[12, 18, 10749]",En,6.76,6.6,250.0,2012,0.368283,24800000.0
P/Dw,18500000.0,3600000.0,A Thousand Words,2012-03-09,40000000.0,-19209514.0,-0.48023785,91.0,"['Comedy', 'Drama']",5.9,36387,"[18, 35]",En,8.017,6.1,685.0,2012,0.48023785,22100000.0
Uni.,17500000.0,4200000.0,Wanderlust,2012-02-24,32500000.0,-8340066.0,-0.2566174153846154,98.0,"['Comedy', 'Romance']",5.6,69081,"[35, 10749]",En,9.896,5.4,693.0,2012,0.2566174153846154,21700000.0
Foxs,12800000.0,8300000.0,Beasts Of The Southern Wild,2012-06-27,1800000.0,21465132.0,11.925073333333334,93.0,"['Adventure', 'Drama', 'Fantasy']",7.3,77440,"[18, 14, 12]",En,7.53,6.9,605.0,2012,11.925073333333334,21100000.0
Ifc,211000.0,20200000.0,Polisse,2012-05-18,8900000.0,13844132.0,1.5555204494382022,127.0,"['Crime', 'Drama']",7.3,12506,[18],Fr,7.682,7.8,670.0,2012,1.5555204494382022,20411000.0
Spc,6700000.0,13100000.0,Amour,2012-12-19,9700000.0,27087044.0,2.792478762886598,127.0,"['Drama', 'Romance']",7.9,84960,"[18, 10749]",Fr,10.705,7.7,746.0,2012,2.792478762886598,19800000.0
Uni.,15600000.0,4099999.0,The Man With The Iron Fists,2012-11-02,15000000.0,7018988.0,0.46793253333333334,95.0,['Action'],5.4,58185,[28],En,15.457,5.3,573.0,2012,0.46793253333333334,19699999.0
Cbs,15000000.0,4400000.0,Seven Psychopaths,2012-10-12,13500000.0,19535736.0,1.4470915555555555,110.0,"['Comedy', 'Crime']",7.2,223493,"[35, 80]",En,10.967,6.8,2109.0,2012,1.4470915555555555,19400000.0
Lg/S,3800000.0,13100000.0,The Cold Light Of Day,2012-09-07,20000000.0,5361206.0,0.2680603,93.0,"['Action', 'Thriller']",4.9,33039,"[28, 53, 9648]",En,8.974,5.1,463.0,2012,0.2680603,16900000.0
Cbs,11500000.0,1700000.0,The Words,2012-09-07,6000000.0,10369708.0,1.7282846666666667,102.0,"['Drama', 'Mystery', 'Romance']",7.1,70308,"[18, 53]",En,7.201,6.6,628.0,2012,1.7282846666666667,13200000.0
Fd,13100000.0,0.0,Playing For Keeps,1986-10-03,35000000.0,-33000000.0,-0.9428571428571428,105.0,"['Comedy', 'Romance', 'Sport']",5.7,27389,"[35, 10749]",En,7.778,5.6,420.0,1986,0.9428571428571428,13100000.0
Orf,12800000.0,347000.0,Silent House,2012-03-09,2000000.0,14610760.0,7.30538,86.0,"['Drama', 'Horror', 'Mystery']",5.3,20831,"[27, 9648]",En,7.079,5.2,184.0,2012,7.30538,13147000.0
Bv,12400000.0,0.0,People Like Us,2012-06-29,16000000.0,-3382528.0,-0.211408,114.0,"['Comedy', 'Drama']",7.1,39618,[18],En,9.078,6.8,360.0,2012,0.211408,12400000.0
Rtwc,448000.0,11500000.0,Bachelorette,2012-09-07,3000000.0,9577401.0,3.192467,87.0,"['Comedy', 'Romance']",5.3,43131,"[35, 10749]",En,7.05,5.4,755.0,2012,3.192467,11948000.0
Par.,9400000.0,2000000.0,Fun Size,2012-10-26,14000000.0,-2833385.0,-0.20238464285714286,86.0,"['Adventure', 'Comedy']",5.4,12926,[35],En,7.072,5.5,249.0,2012,0.20238464285714286,11400000.0
Focus,7100000.0,2600000.0,Seeking A Friend For The End Of The World,2012-06-22,10000000.0,1766959.0,0.1766959,101.0,"['Adventure', 'Comedy', 'Drama']",6.7,102047,"[35, 18, 10749, 878]",En,8.092,6.4,1108.0,2012,0.1766959,9700000.0
Wb,4900000.0,4700000.0,The Apparition,2012-08-24,17000000.0,-6362719.0,-0.3742775882352941,83.0,"['Horror', 'Thriller']",4.1,18112,"[27, 53]",En,7.714,4.3,221.0,2012,0.3742775882352941,9600000.0
Wb,4900000.0,4700000.0,The Apparition,2012-08-24,17000000.0,-6362719.0,-0.3742775882352941,83.0,"['Horror', 'Thriller']",4.1,18112,[18],Fr,7.913,6.4,63.0,2012,0.3742775882352941,9600000.0
Mne,9200000.0,0.0,Bernie,2012-04-27,6000000.0,4106975.0,0.6844958333333333,99.0,"['Biography', 'Comedy', 'Crime']",6.8,53765,"[35, 80, 18]",En,7.518,6.6,503.0,2012,0.6844958333333333,9200000.0
Mne,9200000.0,0.0,Bernie,2012-04-27,6000000.0,4106975.0,0.6844958333333333,99.0,"['Biography', 'Comedy', 'Crime']",6.8,53765,"[35, 80, 18]",En,7.518,6.6,503.0,2012,0.6844958333333333,9200000.0
Foxs,6000000.0,3100000.0,The Sessions,2012-10-19,1000000.0,10495204.0,10.495204,95.0,"['Biography', 'Comedy', 'Drama']",7.2,39731,"[18, 10749, 35]",En,6.46,6.9,296.0,2012,10.495204,9100000.0
Ifc,744000.0,8000000.0,On The Road,2013-03-22,25000000.0,-15686698.0,-0.62746792,124.0,"['Adventure', 'Drama', 'Romance']",6.1,37886,"[12, 18]",En,8.919,5.6,518.0,2013,0.62746792,8744000.0
Lgf,5900000.0,2100000.0,Casa De Mi Padre,2012-03-16,6000000.0,2446952.0,0.4078253333333333,84.0,"['Comedy', 'Western']",5.5,19170,"[35, 37]",En,7.691,5.2,154.0,2012,0.4078253333333333,8000000.0
Ld,6800000.0,0.0,The Collection,2012-11-30,10000000.0,-1109906.0,-0.1109906,82.0,"['Action', 'Horror', 'Thriller']",6.1,42256,"[27, 53]",En,9.059,6.1,465.0,2012,0.1109906,6800000.0
Ld,6800000.0,0.0,The Collection,2012-11-30,10000000.0,-1109906.0,-0.1109906,82.0,"['Action', 'Horror', 'Thriller']",6.1,42256,[],En,0.84,7.0,1.0,2012,0.1109906,6800000.0
Fox,6000000.0,600.0,Chasing Mavericks,2012-10-26,20000000.0,-11699179.0,-0.58495895,116.0,"['Biography', 'Drama', 'Sport']",7.2,28994,[18],En,6.546,7.0,329.0,2012,0.58495895,6000600.0
Ratt.,3000000.0,2600000.0,Albert Nobbs,2011-12-21,7500000.0,1039003.0,0.13853373333333333,113.0,"['Drama', 'Romance']",6.7,22213,[18],En,6.277,6.3,227.0,2011,0.13853373333333333,5600000.0
Fox,5300000.0,0.0,Won'T Back Down,2012-09-28,19000000.0,-13254497.0,-0.6976051052631579,121.0,['Drama'],6.4,5915,[18],En,6.14,6.3,64.0,2012,0.6976051052631579,5300000.0
Fox,5300000.0,0.0,Won'T Back Down,2012-09-28,19000000.0,-13254497.0,-0.6976051052631579,121.0,['Drama'],6.4,5915,[99],En,0.938,6.2,3.0,2012,0.6976051052631579,5300000.0
Parv,4300000.0,148000.0,"Jeff, Who Lives At Home",2012-03-16,10000000.0,-5291873.0,-0.5291873,83.0,"['Comedy', 'Drama']",6.5,60070,"[18, 35]",En,8.821,6.2,320.0,2012,0.5291873,4448000.0
Fd,4000000.0,0.0,Safety Not Guaranteed,2012-06-08,750000.0,3672318.0,4.896424,86.0,"['Comedy', 'Drama', 'Romance']",7.0,111907,"[35, 10749, 878, 18]",En,9.214,6.9,792.0,2012,4.896424,4000000.0
Ld,2000000.0,1700000.0,Killer Joe,2012-07-27,10000000.0,-5340890.0,-0.534089,102.0,"['Crime', 'Drama', 'Thriller']",6.7,67842,"[80, 18, 53]",En,13.742,6.5,703.0,2012,0.534089,3700000.0
Gold.,3300000.0,0.0,Robot & Frank,2012-08-17,2500000.0,2434356.0,0.9737424,89.0,"['Comedy', 'Crime', 'Drama']",7.1,59229,"[878, 35, 18, 80]",En,7.485,6.9,620.0,2012,0.9737424,3300000.0
Yash,3000000.0,0.0,Jab Tak Hai Jaan,2012-11-13,9200000.0,-3393334.0,-0.36884065217391304,176.0,"['Drama', 'Romance']",6.8,48364,"[18, 10749]",Hi,7.701,6.9,107.0,2012,0.36884065217391304,3000000.0
Osci.,2700000.0,0.0,Samsara,2012-08-24,4000000.0,1966671.0,0.49166775,102.0,"['Documentary', 'Music']",8.5,29725,"[18, 99]",En,6.015,8.2,276.0,2012,0.49166775,2700000.0
Ifc,1600000.0,0.0,Your Sister'S Sister,2012-06-15,120000.0,2970593.0,24.754941666666667,90.0,"['Comedy', 'Drama']",6.7,24780,"[18, 35]",En,7.115,6.6,192.0,2012,24.754941666666667,1600000.0
Mne,693000.0,661000.0,The Paperboy,2012-10-05,12500000.0,-8472337.0,-0.67778696,107.0,"['Crime', 'Drama', 'Mystery']",5.8,33940,"[53, 18, 9648]",En,8.143,5.5,409.0,2012,0.67778696,1354000.0
Mne,15400.0,1300000.0,A Little Bit Of Heaven,2012-05-04,12500000.0,-11399713.0,-0.91197704,106.0,"['Comedy', 'Drama', 'Fantasy']",6.3,26441,"[35, 18, 10749]",En,7.87,6.3,333.0,2012,0.91197704,1315400.0
Wein.,757000.0,315000.0,Coriolanus,2012-01-20,10000000.0,-7820377.0,-0.7820377,123.0,"['Drama', 'Thriller', 'War']",6.1,29654,"[18, 53]",En,8.016,6.0,215.0,2012,0.7820377,1072000.0
Spc,1000000.0,0.0,Damsels In Distress,2012-04-06,3000000.0,-1675701.0,-0.558567,99.0,"['Comedy', 'Drama', 'Romance']",5.7,8794,"[35, 10749]",En,6.625,5.5,103.0,2012,0.558567,1000000.0
Spc,794000.0,0.0,Darling Companion,2012-04-20,12000000.0,-10799654.0,-0.8999711666666667,103.0,"['Comedy', 'Drama', 'Romance']",5.1,3085,"[18, 10749]",En,4.656,5.0,46.0,2012,0.8999711666666667,794000.0
Im,641000.0,0.0,Holy Motors,2012-10-17,4000000.0,230426.0,0.0576065,115.0,"['Drama', 'Fantasy']",7.1,36874,"[18, 14]",Fr,5.31,7.0,431.0,2012,0.0576065,641000.0
